LTER_site,local_site,point_ID,date,depth_stake,depth_n,depth_e,depth_s,depth_w,mean_depth,num_meas
NWT,sdl,32,11/24/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,33,11/24/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,34,11/24/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,35,11/24/2015,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,36,11/24/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,37,11/24/2015,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,38,11/24/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,39,11/24/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,40,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,41,11/24/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,42,11/24/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,43,11/24/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,44,11/24/2015,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,45,11/24/2015,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,46,11/24/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,47,11/24/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,48,11/24/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,49,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,50,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,51,11/24/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,52,11/24/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,53,11/24/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,54,11/24/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,55,11/24/2015,170,NaN,NaN,NaN,NaN,170,1
NWT,sdl,56,11/24/2015,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,57,11/24/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,58,11/24/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,59,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,60,11/24/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,61,11/24/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,62,11/24/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,63,11/24/2015,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,64,11/24/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,65,11/24/2015,145,NaN,NaN,NaN,NaN,145,1
NWT,sdl,66,11/24/2015,140,NaN,NaN,NaN,NaN,140,1
NWT,sdl,67,11/24/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,68,11/24/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,69,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,70,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,71,11/24/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,72,11/24/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,73,11/24/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,74,11/24/2015,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,75,11/24/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,76,11/24/2015,65,NaN,NaN,NaN,NaN,65,1
NWT,sdl,77,11/24/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,78,11/24/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,79,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,80,11/24/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,101,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,201,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,301,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,401,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,501,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,601,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,701,11/24/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,801,11/24/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,1,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,2,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,3,12/10/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,4,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,5,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,6,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,7,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,8,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,9,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,10,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,11,12/10/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,12,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,13,12/10/2015,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,14,12/10/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,15,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,16,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,17,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,18,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,19,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,20,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,21,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,22,12/10/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,23,12/10/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,24,12/10/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,25,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,26,12/10/2015,25,NaN,NaN,NaN,NaN,25,1
NWT,sdl,27,12/10/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,28,12/10/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,29,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,30,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,31,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,32,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,33,12/10/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,34,12/10/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,35,12/10/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,36,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,37,12/10/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,38,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,39,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,40,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,41,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,42,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,43,12/10/2015,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,44,12/10/2015,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,45,12/10/2015,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,46,12/10/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,47,12/10/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,48,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,49,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,50,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,51,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,52,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,53,12/10/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,54,12/10/2015,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,55,12/10/2015,170,NaN,NaN,NaN,NaN,170,1
NWT,sdl,56,12/10/2015,140,NaN,NaN,NaN,NaN,140,1
NWT,sdl,57,12/10/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,58,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,59,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,60,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,61,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,62,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,63,12/10/2015,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,64,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,65,12/10/2015,150,NaN,NaN,NaN,NaN,150,1
NWT,sdl,66,12/10/2015,170,NaN,NaN,NaN,NaN,170,1
NWT,sdl,67,12/10/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,68,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,69,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,70,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,71,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,72,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,73,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,74,12/10/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,75,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,76,12/10/2015,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,77,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,78,12/10/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,79,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,80,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,101,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,201,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,301,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,401,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,501,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,601,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,701,12/10/2015,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,801,12/10/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,1,12/22/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,2,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,3,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,4,12/22/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,5,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,6,12/22/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,7,12/22/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,8,12/22/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,9,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,10,12/22/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,11,12/22/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,12,12/22/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,13,12/22/2015,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,14,12/22/2015,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,15,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,16,12/22/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,17,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,18,12/22/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,19,12/22/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,20,12/22/2015,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,21,12/22/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,22,12/22/2015,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,23,12/22/2015,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,24,12/22/2015,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,25,12/22/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,26,12/22/2015,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,27,12/22/2015,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,28,12/22/2015,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,29,12/22/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,30,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,31,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,32,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,33,12/22/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,34,12/22/2015,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,35,12/22/2015,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,36,12/22/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,37,12/22/2015,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,38,12/22/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,39,12/22/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,40,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,41,12/22/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,42,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,43,12/22/2015,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,44,12/22/2015,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,45,12/22/2015,150,NaN,NaN,NaN,NaN,150,1
NWT,sdl,46,12/22/2015,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,47,12/22/2015,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,48,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,49,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,50,12/22/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,51,12/22/2015,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,52,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,53,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,54,12/22/2015,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,55,12/22/2015,230,NaN,NaN,NaN,NaN,230,1
NWT,sdl,56,12/22/2015,240,NaN,NaN,NaN,NaN,240,1
NWT,sdl,57,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,58,12/22/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,59,12/22/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,60,12/22/2015,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,61,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,62,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,63,12/22/2015,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,64,12/22/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,65,12/22/2015,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,66,12/22/2015,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,67,12/22/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,68,12/22/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,69,12/22/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,70,12/22/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,71,12/22/2015,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,72,12/22/2015,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,73,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,74,12/22/2015,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,75,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,76,12/22/2015,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,77,12/22/2015,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,78,12/22/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,79,12/22/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,80,12/22/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,101,12/22/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,201,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,301,12/22/2015,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,401,12/22/2015,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,501,12/22/2015,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,601,12/22/2015,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,701,12/22/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,801,12/22/2015,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,1,1/5/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,2,1/5/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,3,1/5/2016,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,4,1/5/2016,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,5,1/5/2016,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,6,1/5/2016,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,7,1/5/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,8,1/5/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,9,1/5/2016,15,NaN,NaN,NaN,NaN,15,1
NWT,sdl,10,1/5/2016,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,11,1/5/2016,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,12,1/5/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,13,1/5/2016,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,14,1/5/2016,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,15,1/5/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,16,1/5/2016,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,17,1/5/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,18,1/5/2016,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,19,1/5/2016,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,20,1/5/2016,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,21,1/5/2016,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,22,1/5/2016,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,23,1/5/2016,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,24,1/5/2016,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,25,1/5/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,26,1/5/2016,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,27,1/5/2016,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,28,1/5/2016,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,29,1/5/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,30,1/5/2016,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,31,1/5/2016,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,32,1/5/2016,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,33,1/5/2016,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,34,1/5/2016,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,35,1/5/2016,75,NaN,NaN,NaN,NaN,75,1
NWT,sdl,36,1/5/2016,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,37,1/5/2016,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,38,1/5/2016,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,39,1/5/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,40,1/5/2016,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,41,1/5/2016,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,42,1/5/2016,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,43,1/5/2016,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,44,1/5/2016,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,45,1/5/2016,140,NaN,NaN,NaN,NaN,140,1
NWT,sdl,46,1/5/2016,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,47,1/5/2016,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,48,1/5/2016,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,49,1/5/2016,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,50,1/5/2016,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,51,1/5/2016,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,52,1/5/2016,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,53,1/5/2016,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,54,1/5/2016,105,NaN,NaN,NaN,NaN,105,1
NWT,sdl,55,1/5/2016,260,NaN,NaN,NaN,NaN,260,1
NWT,sdl,56,1/5/2016,250,NaN,NaN,NaN,NaN,250,1
NWT,sdl,57,1/5/2016,25,NaN,NaN,NaN,NaN,25,1
NWT,sdl,58,1/5/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,59,1/5/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,60,1/5/2016,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,61,1/5/2016,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,62,1/5/2016,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,63,1/5/2016,130,NaN,NaN,NaN,NaN,130,1
NWT,sdl,64,1/5/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,65,1/5/2016,180,NaN,NaN,NaN,NaN,180,1
NWT,sdl,66,1/5/2016,210,NaN,NaN,NaN,NaN,210,1
NWT,sdl,67,1/5/2016,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,68,1/5/2016,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,69,1/5/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,70,1/5/2016,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,71,1/5/2016,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,72,1/5/2016,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,73,1/5/2016,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,74,1/5/2016,120,NaN,NaN,NaN,NaN,120,1
NWT,sdl,75,1/5/2016,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,76,1/5/2016,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,77,1/5/2016,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,78,1/5/2016,15,NaN,NaN,NaN,NaN,15,1
NWT,sdl,79,1/5/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,80,1/5/2016,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,101,1/5/2016,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,201,1/5/2016,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,301,1/5/2016,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,401,1/5/2016,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,501,1/5/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,601,1/5/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,701,1/5/2016,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,801,1/5/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,1,1/19/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,2,1/19/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,3,1/19/2016,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,4,1/19/2016,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,5,1/19/2016,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,6,1/19/2016,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,7,1/19/2016,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,8,1/19/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,9,1/19/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,10,1/19/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,11,1/19/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,12,1/19/2016,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,13,1/19/2016,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,14,1/19/2016,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,15,1/19/2016,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,16,1/19/2016,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,17,1/19/2016,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,18,1/19/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,19,1/19/2016,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,20,1/19/2016,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,21,1/19/2016,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,22,1/19/2016,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,23,1/19/2016,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,24,1/19/2016,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,25,1/19/2016,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,26,1/19/2016,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,27,1/19/2016,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,28,1/19/2016,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,29,1/19/2016,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,30,1/19/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,31,1/19/2016,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,32,1/19/2016,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,33,1/19/2016,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,34,1/19/2016,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,35,1/19/2016,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,36,1/19/2016,30,NaN,NaN,NaN,NaN,30,1
